"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","label"
0.13,0.662337662337662,0,0.44,0.31,0,0.86,0.04,1,0.55,0.67,1,0.18,0.84,0.23,0.3,1
0.01,0.558441558441558,0,0.25,0.39,0,0.84,0.08,1,0.53,0.75,0.95,0.32,1,0.12,0.59,1
0.65,0.896103896103896,0.19,0.7,0,0.36,0.06,0,0.62,0.01,0.97,0.31,1,0.67,0.77,1,1
0,1,0.01,0.58,0.2,0.17,0.58,0,0.94,0.19,1,0.64,0.69,0.92,0.28,0.9,1
0.72,1,0.25,0.79,0,0.37,0.26,0,0.79,0.19,1,0.62,0.67,0.97,0.22,0.73,1
0.21,0.961038961038961,0,0.61,0.11,0.14,0.6,0,1,0.3,0.92,0.78,0.49,1,0.23,0.76,1
0.09,0.961038961038961,0,0.48,0.22,0.01,0.75,0,1,0.46,0.87,0.97,0.39,1,0.05,0.58,1
0.95,0.103896103896104,0.44,0.02,0,0.26,0.11,0.69,0.6,1,1,0.73,0.84,0.3,0.4,0,1
0.07,0.974025974025974,0,0.58,0.2,0.18,0.56,0,0.91,0.15,1,0.58,0.77,0.94,0.4,1,1
0.58,1,0.18,0.84,0,0.41,0.11,0,0.58,0,1,0.2,0.96,0.61,0.64,0.96,1
0.31,0.831168831168831,0,0.59,0.09,0.13,0.51,0,0.91,0.25,1,0.68,0.64,1,0.21,0.94,1
0.42,1,0.18,0.67,0,0.34,0.02,0,0.67,0.08,0.97,0.39,1,0.73,0.43,0.88,1
0,0.532467532467532,0.02,0.26,0.35,0,0.77,0.12,1,0.46,0.96,0.85,0.58,1,0.19,0.8,1
0.36,0.935064935064935,0.1,0.59,0.19,0.1,0.66,0,1,0.37,0.97,0.85,0.48,1,0,0.81,1
0.3,0.948051948051948,0,0.66,0.11,0.08,0.66,0,1,0.47,0.79,1,0.28,0.81,0.31,0.3,1
0.26,0.844155844155844,0.09,0.63,0,0.2,0.36,0,0.8,0.18,1,0.57,0.76,0.94,0.31,1,1
0.73,0.922077922077922,0.26,0.99,0,0.57,0.16,0.07,0.64,0,1,0.36,0.94,0.87,0.48,1,1
0.21,0.753246753246753,0,0.55,0.07,0.1,0.56,0,0.97,0.26,1,0.71,0.62,1,0.15,0.84,1
0.35,0.792207792207792,0,0.65,0.04,0.21,0.49,0,0.95,0.24,1,0.67,0.64,1,0.05,0.95,1
0.35,0.896103896103896,0.12,0.47,0.21,0,0.71,0.08,1,0.48,0.82,0.94,0.32,1,0,0.66,1
0.26,0.818181818181818,0.2,0.43,0.37,0,0.87,0.12,1,0.56,0.74,0.95,0.22,1,0,0.6,1
0.32,1,0,0.58,0.05,0.07,0.6,0,1,0.38,0.85,0.85,0.27,0.86,0.05,0.42,1
0.72,0.961038961038961,0.23,0.8,0,0.37,0.22,0,0.76,0.18,1,0.61,0.79,1,0.24,0.93,1
0.43,0.675324675324675,0,0.6,0.11,0.13,0.6,0,1,0.28,0.85,0.76,0.41,1,0.01,0.73,1
0.16,0.584415584415584,0,0.37,0.28,0,0.8,0.23,1,0.67,0.69,1,0.16,0.78,0.03,0.35,1
0.25,0.87012987012987,0,0.48,0.13,0,0.79,0.13,1,0.61,0.6,1,0.03,0.73,0.1,0.29,1
0.39,0.909090909090909,0,0.64,0.04,0.15,0.46,0,0.86,0.27,1,0.73,0.62,1,0.18,0.86,1
0.21,0.714285714285714,0,0.49,0.26,0.15,0.58,0,0.9,0.05,1,0.52,0.76,0.89,0.44,1,1
0.59,0.727272727272727,0.4,0.99,0,0.62,0.01,0.14,0.59,0,1,0.35,0.8,0.8,0.21,1,1
0.97,0.766233766233766,0.59,1,0.18,0.69,0,0.22,0.42,0,0.93,0.15,1,0.6,0.57,0.89,1
0,0.922077922077922,0.09,0.35,0.42,0.07,0.78,0,1,0.41,0.73,0.85,0.37,1,0.08,0.7,1
0.36,0.961038961038961,0,0.59,0.09,0.14,0.61,0,0.99,0.34,1,0.81,0.53,1,0.05,0.73,1
0.31,1,0.02,0.66,0,0.27,0.34,0,0.78,0.2,1,0.58,0.83,0.95,0.33,0.98,1
0.32,0.662337662337662,0.08,0.39,0.27,0,0.73,0.11,1,0.48,0.82,0.89,0.37,1,0,0.74,1
0.29,1,0,0.61,0.08,0.14,0.59,0,1,0.33,0.97,0.8,0.48,0.91,0.18,0.53,1
0.52,1,0.21,0.67,0.29,0.14,0.72,0,1,0.4,0.8,0.88,0.35,0.97,0,0.65,1
0.32,0.779220779220779,0.12,0.92,0.05,0.41,0.38,0,1,0.28,0.98,0.76,0.36,1,0,0.6,1
0.26,1,0.03,0.75,0,0.35,0.25,0.03,0.7,0,1,0.29,0.86,0.66,0.48,0.88,1
0.19,0.714285714285714,0,0.4,0.09,0,0.64,0.06,0.99,0.38,1,0.8,0.54,1,0.02,0.86,1
0.5,1,0.09,0.73,0,0.34,0.24,0,0.78,0.19,1,0.55,0.77,0.89,0.21,0.78,1
0.08,0.636363636363636,0,0.36,0.26,0,0.74,0.03,1,0.4,0.85,0.83,0.43,1,0.14,0.66,1
0.44,1,0.15,0.65,0,0.2,0.35,0,0.78,0.25,1,0.65,0.65,0.95,0.21,0.75,1
0.26,0.532467532467532,0.22,0.3,0.55,0,0.97,0.23,1,0.64,0.74,1,0.23,0.91,0,0.54,1
0.58,1,0.17,0.83,0,0.41,0.18,0,0.75,0.05,1,0.45,0.89,0.87,0.34,0.88,1
0.32,1,0.12,0.93,0,0.46,0.22,0.04,0.72,0,1,0.38,0.85,0.82,0.34,0.92,1
0.4,0.766233766233766,0,0.48,0.08,0,0.65,0.05,1,0.45,0.99,0.93,0.45,1,0.05,0.64,1
0.19,0.766233766233766,0.02,0.66,0,0.23,0.33,0,0.78,0.14,1,0.5,0.77,0.86,0.33,1,1
0.56,1,0.17,0.71,0,0.31,0.28,0,0.8,0.16,1,0.56,0.8,0.93,0.28,0.89,1
0.41,0.883116883116883,0.15,0.59,0.25,0.06,0.7,0,1,0.39,0.78,0.85,0.32,1,0,0.68,1
0,0.571428571428571,0.08,0.21,0.45,0,0.85,0.1,1,0.51,0.75,0.89,0.36,1,0.07,0.71,1
0.26,0.883116883116883,0.19,0.39,0.49,0,0.92,0.18,1,0.7,0.62,1,0.17,0.88,0,0.42,1
0.38,0.532467532467532,0.08,0.67,0,0.2,0.4,0,0.85,0.26,1,0.69,0.63,1,0.21,0.87,1
0.35,0.909090909090909,0.02,0.69,0,0.26,0.36,0,0.79,0.02,1,0.39,0.81,0.77,0.42,1,1
0.25,0.636363636363636,0,0.36,0.21,0,0.65,0.06,0.99,0.35,1,0.8,0.62,1,0.25,0.81,1
0.35,0.779220779220779,0.18,0.81,0,0.4,0.21,0.04,0.69,0,1,0.28,0.91,0.71,0.57,1,1
0.7,1,0.25,0.75,0,0.34,0.25,0,0.73,0.22,1,0.62,0.75,0.98,0.23,0.93,1
0.15,0.415584415584416,0,0.35,0.15,0.01,0.54,0,0.88,0.19,1,0.53,0.8,0.85,0.45,1,1
0.65,1,0.22,0.75,0,0.36,0.22,0,0.73,0.08,1,0.45,0.84,0.86,0.37,0.99,1
0.27,0.649350649350649,0.15,0.37,0.41,0,0.81,0.07,1,0.5,0.78,0.92,0.37,1,0,0.77,1
0.22,0.974025974025974,0.02,0.66,0,0.17,0.43,0,0.85,0.26,1,0.73,0.61,1,0.12,0.86,1
0.73,0.87012987012987,0.24,0.77,0,0.39,0.2,0,0.73,0.02,1,0.4,0.97,0.81,0.52,1,1
0.61,1,0.21,0.76,0,0.44,0.1,0.1,0.6,0,0.98,0.23,1,0.58,0.79,0.9,1
0,1,0.03,0.44,0.33,0,0.75,0.02,1,0.48,0.74,0.95,0.32,0.98,0.12,0.48,1
0.38,1,0.01,0.75,0,0.29,0.36,0,0.8,0.14,1,0.56,0.79,0.97,0.37,0.94,1
0.51,1,0.17,0.7,0,0.32,0.19,0,0.69,0.1,1,0.42,0.9,0.79,0.45,0.97,1
0.33,1,0.15,0.85,0,0.4,0.13,0,0.46,0.03,0.76,0.25,1,0.61,0.84,0.95,1
0.42,0.753246753246753,0.07,0.65,0,0.2,0.45,0,0.89,0.32,1,0.76,0.55,1,0.07,0.73,1
0.4,1,0.03,0.69,0,0.25,0.44,0,0.91,0.26,1,0.69,0.6,1,0.08,0.84,1
0.15,0.805194805194805,0,0.4,0.18,0,0.64,0.08,0.93,0.44,1,0.89,0.58,1,0.16,0.79,1
0,0.506493506493506,0.2,0.08,0.58,0,0.91,0.32,1,0.92,0.65,1,0.3,0.7,0.11,0.17,1
0.66,0.844155844155844,0.16,0.7,0,0.23,0.45,0,0.97,0.28,1,0.74,0.49,1,0.18,0.66,1
0.32,0.532467532467532,0,0.65,0.01,0.2,0.46,0,0.91,0.21,1,0.66,0.64,1,0.15,0.92,1
0.27,0.987012987012987,0.02,0.62,0,0.21,0.39,0,0.86,0.17,1,0.55,0.8,0.93,0.33,1,1
0.44,0.727272727272727,0.19,0.6,0.06,0.14,0.55,0,1,0.34,0.92,0.79,0.35,1,0,0.69,1
0.27,0.961038961038961,0,0.57,0.06,0.14,0.58,0,1,0.3,1,0.72,0.57,1,0.11,0.74,1
0.23,0.948051948051948,0,0.61,0.02,0.2,0.37,0,0.75,0.19,1,0.53,0.95,0.93,0.55,1,1
0.55,1,0.16,0.79,0,0.39,0.05,0,0.61,0.01,1,0.31,0.67,0.61,0.05,0.67,1
0.84,0.961038961038961,0.4,0.79,0,0.39,0.09,0,0.62,0.26,1,0.67,0.71,1,0.15,0.8,1
0.4,0.974025974025974,0.17,0.76,0,0.28,0.35,0,0.84,0.25,1,0.7,0.55,1,0.04,0.95,1
0.08,0.961038961038961,0.14,0.72,0,0.35,0.1,0,0.69,0.18,1,0.53,0.9,0.9,0.25,1,1
0.48,0.818181818181818,0.16,0.51,0,0.11,0.37,0,0.77,0.29,1,0.66,0.81,1,0.31,0.92,1
0.87,0.714285714285714,0.5,0.94,0.16,0.59,0,0.19,0.45,0,0.99,0.24,1,0.63,0.67,1,1
0.26,0.727272727272727,0,0.49,0.14,0,0.74,0.15,1,0.61,0.62,1,0.09,0.77,0.01,0.26,1
0.46,1,0.04,0.75,0.07,0.24,0.53,0,1,0.21,0.89,0.68,0.44,0.97,0,0.88,1
0.09,0.753246753246753,0.05,0.24,0.54,0,0.99,0.38,1,0.94,0.48,1,0.08,0.56,0,0.04,1
0.21,1,0.04,0.74,0,0.3,0.32,0,0.81,0.2,1,0.59,0.76,0.96,0.25,0.9,1
0.14,0.649350649350649,0,0.27,0.38,0,0.84,0.1,1,0.55,0.75,0.96,0.31,1,0.09,0.6,1
0.04,0.025974025974026,0.68,0.64,0.33,0.97,0,0.36,0.38,0,1,0.43,0.96,1,0.22,0.85,1
0.14,0.519480519480519,0.01,0.32,0.34,0,0.78,0.04,1,0.47,0.79,0.92,0.37,1,0,0.71,1
0.39,1,0,0.61,0.2,0.14,0.71,0,1,0.37,0.78,0.88,0.29,1,0.16,0.49,1
0.86,1,0.56,0.99,0.19,0.67,0,0.25,0.31,0,0.81,0.15,1,0.53,0.78,0.93,1
0.09,0.701298701298701,0,0.28,0.33,0,0.74,0.16,1,0.56,0.77,0.95,0.33,1,0.01,0.68,1
0.56,1,0.11,0.85,0,0.39,0.28,0,0.8,0.04,1,0.47,0.83,0.9,0.32,0.92,1
0.61,0.935064935064935,0.2,0.91,0,0.42,0.25,0,0.79,0.12,1,0.58,0.67,1,0.2,0.99,1
0.03,0.701298701298701,0,0.37,0.34,0,0.84,0.19,1,0.64,0.66,1,0.2,0.71,0.22,0.25,1
0.3,0.948051948051948,0,0.64,0.1,0.23,0.5,0,0.89,0.25,1,0.65,0.76,1,0.25,0.96,1
0.44,1,0.08,0.62,0,0.14,0.5,0,0.99,0.31,1,0.78,0.45,0.9,0.11,0.49,1
0.28,1,0.04,0.63,0,0.2,0.32,0,0.73,0.24,1,0.59,0.77,0.89,0.3,0.85,1
0.71,0.935064935064935,0.25,0.88,0,0.43,0.15,0,0.64,0.11,1,0.5,0.87,0.95,0.38,1,1
0.38,1,0.1,0.67,0,0.28,0.26,0,0.73,0.13,1,0.45,0.76,0.77,0.29,0.88,1
0.28,0.948051948051948,0,0.62,0.12,0.12,0.47,0,0.82,0.11,1,0.58,0.77,1,0.42,0.99,1
0.25,0.571428571428571,0.15,0.26,0.57,0,1,0.34,0.95,0.74,0.42,1,0,0.67,0.01,0.26,1
0.27,0.948051948051948,0,0.59,0.01,0.1,0.38,0,0.75,0.2,1,0.59,0.75,0.97,0.36,1,1
0.38,1,0.11,0.71,0,0.3,0.33,0,0.82,0.05,1,0.43,0.76,0.79,0.28,0.88,1
0.07,0.324675324675325,0.16,0.02,0.69,0,1,0.38,0.94,0.84,0.44,1,0.04,0.67,0,0.22,1
0.15,0.857142857142857,0,0.54,0.19,0,0.74,0.07,1,0.57,0.64,1,0.12,0.85,0.07,0.32,1
0.3,1,0,0.6,0.01,0.16,0.49,0,0.93,0.28,1,0.72,0.56,0.99,0.01,0.9,1
0.7,1,0.21,0.78,0,0.4,0.11,0,0.65,0.06,0.94,0.43,1,0.82,0.45,0.88,1
0.21,1,0,0.69,0.01,0.32,0.29,0,0.82,0.16,1,0.52,0.79,0.86,0.2,0.82,1
0.73,1,0.22,0.62,0,0,0.65,0.14,1,0.73,0.42,0.82,0.51,0.65,0.41,0.37,1
0.59,0.818181818181818,0.26,0.92,0,0.49,0.21,0.05,0.68,0,1,0.35,0.82,0.81,0.39,1,1
0.26,0.532467532467532,0,0.28,0.26,0,0.72,0.24,1,0.6,0.97,0.99,0.45,1,0.07,0.71,1
0.05,0.883116883116883,0,0.52,0.14,0.13,0.61,0,0.97,0.3,1,0.7,0.66,1,0.14,0.98,1
0.8,1,0.28,0.96,0,0.2,0.52,0,1,0.65,0.61,0.94,0.57,0.68,0.32,0.3,1
0.85,0.792207792207792,0.39,0.95,0,0.57,0.1,0.09,0.62,0,1,0.38,0.92,0.88,0.43,1,1
0.13,0.779220779220779,0,0.61,0.04,0.15,0.54,0,0.98,0.28,1,0.73,0.55,1,0.16,0.71,1
0.08,1,0,0.57,0.22,0.09,0.72,0,1,0.43,0.78,0.94,0.32,0.95,0.07,0.48,1
0.42,0.948051948051948,0.17,0.7,0,0.3,0.24,0,0.69,0.11,1,0.44,0.92,0.84,0.49,1,1
0.66,0.974025974025974,0.55,0.7,0.98,0.68,1,1,0.57,0.92,0.33,0.62,0.16,0.31,0,0,1
0.2,0.675324675324675,0.32,0.25,0.66,0,1,0.08,0.98,0.59,0.68,0.9,0.32,1,0,0.78,1
0.2,0.753246753246753,0,0.39,0.22,0,0.68,0.05,1,0.37,0.89,0.83,0.47,1,0.14,0.68,1
0.31,1,0.12,0.65,0,0.26,0.28,0,0.71,0.22,1,0.55,0.93,0.92,0.44,0.89,1
0.46,1,0.11,0.69,0,0.24,0.35,0,0.81,0.14,1,0.53,0.62,0.8,0.17,0.72,1
0.36,0.766233766233766,0,0.68,0.04,0.21,0.48,0,0.92,0.24,1,0.7,0.61,1,0.23,0.76,1
0.97,1,0.41,0.81,0.14,0.13,0.71,0.23,1,0.85,0.77,0.85,0.47,0.53,0,0,1
0.11,0.61038961038961,0,0.31,0.32,0,0.89,0.09,1,0.47,0.78,0.84,0.27,1,0.02,0.66,1
0.3,0.857142857142857,0,0.64,0.22,0.22,0.63,0,1,0.24,0.9,0.68,0.51,0.97,0.05,1,1
0.61,1,0.16,0.78,0,0.39,0.15,0,0.72,0.1,1,0.48,0.96,0.88,0.44,0.83,1
0.19,0.87012987012987,0.04,0.44,0.24,0,0.75,0.12,1,0.55,0.82,0.99,0.3,1,0,0.6,1
0.24,0.935064935064935,0.03,0.55,0.28,0.15,0.74,0,1,0.35,0.84,0.8,0.41,1,0,0.78,1
0.34,0.792207792207792,0.09,0.64,0,0.25,0.41,0,0.88,0.27,1,0.67,0.68,1,0.12,0.85,1
0.13,1,0,0.43,0.25,0,0.67,0,1,0.34,0.95,0.87,0.55,1,0.15,0.92,1
0,0.519480519480519,0.07,0.3,0.36,0,0.73,0.1,1,0.49,0.86,0.93,0.49,1,0.18,0.71,1
0.25,0.909090909090909,0,0.55,0.22,0,0.76,0.05,1,0.59,0.61,1,0.15,0.67,0.11,0.07,1
0.43,0.883116883116883,0.09,0.59,0,0.14,0.43,0,0.85,0.22,1,0.67,0.68,1,0.21,0.97,1
0.93,0.701298701298701,0.51,1,0.03,0.77,0,0.32,0.39,0,0.9,0.2,1,0.63,0.54,0.84,1
0.26,0.571428571428571,0,0.38,0.29,0,0.81,0.2,1,0.66,0.64,1,0.17,0.74,0.26,0.28,1
0.05,0.831168831168831,0.05,0.3,0.41,0,0.83,0.09,1,0.58,0.7,1,0.29,0.95,0,0.51,1
0.08,0.831168831168831,0,0.41,0.21,0,0.7,0.16,1,0.55,0.97,1,0.45,0.97,0.09,0.63,1
0.04,0.454545454545455,0.19,0.15,0.66,0,1,0.33,0.99,0.78,0.57,1,0.15,0.71,0,0.29,1
0.09,0.571428571428571,0.16,0.23,0.52,0,0.91,0.21,1,0.65,0.74,1,0.3,0.97,0,0.65,1
0.23,0.649350649350649,0,0.38,0.19,0,0.6,0.01,0.93,0.29,1,0.74,0.67,1,0.32,0.79,1
0.5,1,0.2,0.6,0.32,0.13,0.84,0,1,0.45,0.79,0.9,0.25,0.98,0,0.56,1
0.52,1,0,0.36,0.36,0,1,0.52,0.4,0.73,0.15,0.45,0.65,0.6,0.05,0.02,1
0.56,1,0.17,0.72,0,0.29,0.34,0,0.79,0.2,1,0.6,0.74,0.96,0.31,0.83,1
0.48,0.974025974025974,0.16,0.69,0,0.32,0.29,0,0.84,0.22,1,0.6,0.86,0.98,0.24,1,1
0.87,0.935064935064935,0.28,0.76,0,0.37,0.18,0,0.77,0.23,1,0.64,0.74,1,0.23,0.75,1
0.16,0.714285714285714,0,0.38,0.31,0,0.74,0.13,1,0.59,0.71,1,0.28,0.91,0.11,0.39,1
0.25,0.727272727272727,0.05,0.36,0.32,0,0.75,0.19,1,0.6,0.81,1,0.35,0.94,0,0.62,1
0.09,1,0,0.59,0.07,0.18,0.39,0,0.75,0.07,1,0.34,0.99,0.74,0.69,0.95,1
0.7,1,0.02,0.5,0.15,0.01,1,0.36,0.7,0.79,0.36,0.56,0.67,0.51,0,0,1
0.51,0.675324675324675,0.45,0.31,0.71,0,1,0.24,0.96,0.71,0.66,1,0.3,0.91,0,0.63,1
0.06,0.883116883116883,0,0.43,0.25,0,0.78,0.09,1,0.53,0.82,0.98,0.32,1,0.13,0.55,1
0.18,0.792207792207792,0.15,0.44,0.39,0.04,0.83,0,1,0.43,0.83,0.84,0.37,1,0,0.71,1
0,0.766233766233766,0.08,0.35,0.42,0,0.88,0.21,1,0.66,0.67,1,0.22,0.8,0.15,0.35,1
0.19,0.883116883116883,0,0.6,0.1,0.17,0.55,0,0.94,0.26,1,0.7,0.67,1,0.23,0.81,1
0.53,1,0.21,0.79,0,0.39,0.09,0,0.73,0.11,1,0.49,0.75,0.87,0.09,0.92,1
1,0.558441558441558,0.48,0.75,0.12,0.43,0,0.05,0.47,0,0.89,0.25,0.86,0.64,0.61,1,1
0.32,0.883116883116883,0.11,0.68,0,0.23,0.42,0,0.85,0.27,1,0.71,0.66,1,0.2,0.75,1
0.31,1,0,0.64,0.01,0.16,0.43,0,0.83,0.25,1,0.71,0.65,0.98,0.2,0.84,1
0.13,0.623376623376623,0,0.35,0.19,0,0.67,0.08,1,0.38,0.96,0.78,0.55,1,0.14,0.82,1
0.33,0.857142857142857,0.19,0.5,0.35,0.08,0.78,0,1,0.38,0.85,0.8,0.45,1,0,0.88,1
0.64,0.909090909090909,0.25,0.56,0,0.09,0.37,0,0.78,0.35,1,0.81,0.61,1,0.18,0.7,1
0.23,1,0,0.65,0.07,0.21,0.44,0,0.89,0.16,1,0.56,0.72,0.91,0.28,0.96,1
0.51,0.818181818181818,0.45,1,0.09,0.51,0.13,0,0.69,0.22,1,0.71,0.54,0.95,0,0.68,1
0.5,0.974025974025974,0.1,0.61,0,0.1,0.49,0,0.95,0.27,1,0.76,0.52,1,0.02,0.86,1
0.31,0.857142857142857,0,0.55,0.14,0.12,0.64,0,1,0.29,0.94,0.72,0.53,1,0.03,0.91,1
0.28,0.896103896103896,0.12,0.44,0.35,0,0.83,0.11,1,0.57,0.72,1,0.25,0.95,0,0.52,1
0,0.467532467532468,0.03,0.18,0.39,0,0.78,0.18,1,0.54,0.9,0.92,0.49,1,0.17,0.75,1
0.51,1,0.1,0.75,0,0.33,0.31,0,0.82,0.06,1,0.44,0.75,0.82,0.28,0.9,1
0.53,0.831168831168831,0.14,0.8,0.07,0.29,0.5,0,1,0.26,0.99,0.76,0.49,1,0,0.77,1
0.34,1,0,0.77,0.11,0.25,0.56,0,1,0.17,0.99,0.69,0.52,0.83,0.34,0.45,1
0.54,0.948051948051948,0.23,0.63,0,0.3,0.15,0,0.74,0.19,0.99,0.51,1,0.87,0.47,1,1
0.12,0.935064935064935,0,0.53,0.08,0.12,0.6,0,0.99,0.31,1,0.73,0.56,1,0.07,0.78,1
0.21,0.662337662337662,0.04,0.74,0.02,0.19,0.63,0,1,0.49,0.71,1,0.1,0.73,0,0.2,1
0.24,1,0,0.61,0.04,0.17,0.57,0,1,0.32,0.96,0.75,0.43,0.94,0.11,0.57,1
0.6,1,0.13,0.73,0,0.34,0.28,0,0.81,0.21,1,0.6,0.83,0.97,0.28,0.81,1
0.28,0.961038961038961,0.2,0.71,0,0.26,0.28,0,0.74,0.21,1,0.63,0.73,1,0.24,0.96,1
0.41,0.87012987012987,0,0.68,0.09,0.09,0.57,0,1,0.3,0.91,0.84,0.45,1,0.05,0.73,1
0.12,0.571428571428571,0.14,0.25,0.5,0,0.93,0.17,1,0.57,0.72,0.91,0.28,1,0,0.67,1
0.16,0.571428571428571,0,0.27,0.33,0,0.77,0.21,1,0.6,0.91,1,0.4,0.99,0,0.73,1
0.01,0.688311688311688,0,0.42,0.16,0,0.65,0.02,1,0.35,0.95,0.79,0.5,1,0.03,0.84,1
0.37,1,0.1,0.69,0,0.28,0.35,0,0.84,0.18,1,0.58,0.79,0.96,0.27,0.99,1
0.13,0.441558441558442,0.03,0.18,0.4,0,0.81,0.28,1,0.66,0.81,1,0.31,0.85,0,0.54,1
0.07,0.636363636363636,0.01,0.38,0.31,0,0.82,0.11,1,0.56,0.76,0.99,0.26,1,0,0.58,1
0.12,0.402597402597403,0.21,0.11,0.62,0,0.99,0.23,1,0.68,0.71,1,0.27,1,0,0.67,1
0.22,0.935064935064935,0,0.53,0.14,0.05,0.7,0,1,0.41,0.91,0.89,0.41,1,0.1,0.59,1
0.7,0.948051948051948,0.2,0.74,0,0.34,0.28,0,0.8,0.23,1,0.63,0.82,1,0.26,0.8,1
0.27,0.818181818181818,0,0.5,0.13,0.02,0.7,0,1,0.44,0.91,0.94,0.41,1,0.13,0.56,1
0.15,0.688311688311688,0.05,0.33,0.34,0,0.89,0.09,1,0.5,0.79,0.91,0.29,1,0,0.64,1
0.69,1,0.21,0.76,0,0.36,0.25,0,0.76,0.21,1,0.6,0.78,0.97,0.26,0.8,1
0.52,0.805194805194805,0.1,0.62,0,0.2,0.41,0,0.87,0.22,1,0.62,0.7,0.96,0.2,1,1
0.23,0.662337662337662,0.29,0.26,0.66,0,1,0.27,0.99,0.74,0.64,1,0.26,0.73,0,0.33,1
0.02,0.454545454545455,0,0.22,0.48,0,1,0.24,1,0.71,0.53,1,0.06,0.76,0.22,0.31,1
0.22,0.857142857142857,0,0.46,0.09,0,0.46,0,0.79,0.24,1,0.67,0.75,1,0.39,0.97,1
0,0.493506493506494,0.14,0.18,0.63,0,1,0.33,0.89,0.8,0.45,1,0.14,0.62,0.18,0.16,1
0.02,1,0,0.55,0.15,0.16,0.53,0,0.89,0.18,1,0.59,0.74,0.91,0.36,0.79,1
0.49,0.922077922077922,0.1,0.7,0,0.33,0.25,0,0.82,0.09,1,0.44,0.91,0.81,0.42,1,1
0.43,0.935064935064935,0.12,0.85,0,0.4,0.29,0.04,0.75,0,1,0.37,0.79,0.78,0.38,1,1
0.14,0.649350649350649,0,0.51,0.09,0.12,0.54,0,0.92,0.27,1,0.67,0.74,1,0.27,0.95,1
0.51,0.844155844155844,0.14,0.74,0,0.27,0.35,0,0.85,0.24,1,0.69,0.61,1,0.15,0.76,1
0.77,1,0.31,0.84,0,0.44,0.01,0,0.6,0.05,1,0.4,0.83,0.81,0.32,0.72,1
0.34,1,0,0.76,0,0.35,0.32,0.01,0.85,0,1,0.38,0.85,0.77,0.36,0.84,1
0.34,0.909090909090909,0.07,0.61,0,0.25,0.34,0,0.81,0.12,1,0.46,0.98,0.83,0.62,1,1
0.31,1,0,0.78,0.07,0.28,0.51,0,0.96,0.14,1,0.64,0.58,0.89,0.29,0.55,1
0.03,0.701298701298701,0.02,0.39,0.39,0,0.9,0.2,1,0.71,0.53,1,0,0.78,0.1,0.43,1
0.51,0.987012987012987,0.28,0.6,0.4,0.09,0.79,0,1,0.44,0.81,0.9,0.4,1,0,0.87,1
0.17,0.922077922077922,0,0.57,0.16,0.1,0.64,0,1,0.32,0.98,0.8,0.55,1,0.14,0.73,1
0,0.181818181818182,0.17,0,0.66,0.01,1,0.31,0.96,0.71,0.59,1,0.12,0.98,0.09,0.59,1
0,0.623376623376623,0.01,0.21,0.47,0,0.93,0.1,1,0.59,0.66,0.95,0.19,1,0.1,0.59,1
0.31,0.909090909090909,0,0.56,0.09,0.1,0.61,0,1,0.32,0.95,0.79,0.5,1,0.1,0.68,1
0.14,0.493506493506494,0.12,0.21,0.48,0,0.85,0.24,1,0.63,0.83,0.99,0.36,1,0,0.75,1
0.96,0.25974025974026,0.63,0,0.01,0.07,0,0.57,0.38,1,1,0.94,0.81,0.45,0.36,0.07,1
0.49,1,0,0.3,0.39,0,1,0.59,0.49,0.79,0.19,0.44,0.85,0.8,0.23,0.21,1
0.36,0.974025974025974,0.08,0.67,0,0.21,0.4,0,0.85,0.29,1,0.72,0.59,1,0.15,0.75,1
0.08,0.831168831168831,0,0.43,0.1,0,0.61,0.03,0.95,0.38,1,0.81,0.53,1,0.01,0.83,1
0.2,0.571428571428571,0,0.27,0.36,0,0.84,0.17,1,0.6,0.77,1,0.31,0.85,0.1,0.44,1
0.15,1,0,0.58,0.09,0.14,0.47,0,0.84,0.16,1,0.57,0.77,0.92,0.38,0.95,1
0.19,0.818181818181818,0.09,0.55,0.13,0.16,0.6,0,0.96,0.33,1,0.72,0.57,1,0,0.82,1
0.79,0.818181818181818,0.27,0.68,0,0.35,0.11,0,0.7,0.05,1,0.37,0.84,0.71,0.43,1,1
0.1,0.649350649350649,0,0.38,0.26,0,0.75,0.12,1,0.52,0.89,0.95,0.39,1,0.03,0.67,1
0.4,0.844155844155844,0.23,0.45,0.39,0,0.85,0.03,1,0.49,0.79,0.93,0.32,1,0,0.67,1
0.59,1,0.17,0.69,0,0.31,0.32,0,0.86,0.22,1,0.61,0.78,0.97,0.16,0.96,1
0.72,0.883116883116883,0.21,0.75,0.13,0.3,0.53,0,1,0.24,1,0.69,0.55,1,0,0.88,1
0.42,1,0.08,0.77,0,0.32,0.3,0,0.72,0.07,1,0.42,0.81,0.8,0.4,0.81,1
0.21,0.779220779220779,0,0.65,0,0.28,0.35,0,0.84,0.17,1,0.53,0.84,0.88,0.3,1,1
0.03,0.844155844155844,0,0.51,0.16,0.1,0.64,0,0.98,0.34,1,0.76,0.56,1,0.05,0.85,1
0.24,1,0.05,0.57,0,0.13,0.41,0,0.84,0.25,1,0.65,0.57,0.86,0.07,0.87,1
0.37,0.87012987012987,0.05,0.6,0.12,0.15,0.6,0,0.98,0.32,1,0.76,0.55,1,0,0.9,1
