"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","label"
0,0.287234042553192,0.66,0.6,1,1,0.48,0.78,0.84,0.451219512195122,0.52,0,0.3,0.32,0.85,0.68,1
0.37,0.521276595744681,1,0.72,0.94,1,0.52,0.75,0.57,0.451219512195122,0.57,0,0,0.02,0.09,0.36,1
0.1,0.180851063829787,0.56,0.59,0.67,1,0,0.93,0.44,0.695121951219512,1,0.25,0.5,0,0.16,0.26,1
0,0.670212765957447,0.28,1,1,0.97,0.77,0.55,0.4,0.182926829268293,0.86,0,0.38,0.33,0.09,0.72,1
0.72,0.617021276595745,0.54,1,0.24,0.73,0.54,0.36,0.45,0,0,0.19,0.41,0.53,1,0.8,1
0.65,0.638297872340426,0.61,1,0.13,0.67,0.76,0.34,0.9,0,0,0.05,0.32,0.44,1,0.75,1
0.38,0.691489361702128,0.72,0.36,0.81,0,0.12,0.11,0.57,0.548780487804878,1,0.8,0.49,1,0,0.7,1
0.56,0.638297872340426,1,0.94,0.44,1,0.35,0.64,0.63,0.353658536585366,0.37,0,0,0.22,0.42,0.54,1
0.79,0.861702127659574,0.32,0.63,0.85,0.32,0.73,0,0,0.146341463414634,0.42,0.44,1,0.75,0.7,1,1
0.07,0.585106382978723,0.75,0.35,0.72,0,0,0.07,0.42,0.5,1,0.72,0.79,1,0.14,0.75,1
0.3,0.659574468085106,0.63,0.39,0.77,0,0,0.06,0.44,0.5,1,0.75,0.63,1,0.09,0.69,1
0.64,0.819148936170213,0.16,0.87,0.11,0.43,0,0,0.05,0.402439024390244,0.54,0.68,1,1,0.25,0.9,1
0.85,1,0.19,0.76,1,0.62,0.47,0.97,0.26,0.609756097560976,0,0.18,0.81,0,0.48,0.43,1
0.31,0.723404255319149,0.62,0.37,0.55,0,0,0.17,0.46,0.597560975609756,1,0.78,0.83,1,0.34,0.72,1
0.8,0.691489361702128,0.59,1,0.18,0.73,0.44,0.34,0.5,0,0,0.2,0.46,0.5,1,0.74,1
0.68,0.936170212765957,0.67,0.75,1,1,0.39,0.7,0,0.51219512195122,0.2,0,0.97,0.25,0.33,0.65,1
0.89,0.925531914893617,0.31,1,0.4,0.5,0.53,0,0,0,0.46,0.41,1,0.79,0.36,0.85,1
0.67,0.776595744680851,0.33,0.62,1,0.3,0.71,0,0.43,0.390243902439024,0.87,0.68,0.93,1,0,0.79,1
0.56,0.882978723404255,0.55,0.63,1,0.29,0.53,0,0.52,0.402439024390244,0.93,0.68,0.82,1,0,0.84,1
0.09,0.680851063829787,0.41,1,1,0.85,0.68,0.42,0.27,0.024390243902439,0.75,0,0.45,0.42,0,0.8,1
0.65,0.797872340425532,1,0.48,0.88,0.1,0.07,0,0.4,0.426829268292683,0.97,0.68,0.78,1,0,0.87,1
0.91,0.712765957446808,0.55,1,0,0.73,0.49,0.37,0.83,0,0.17,0.07,0.56,0.44,1,0.77,1
0.05,0.234042553191489,0.5,0.6,0.69,1,0.17,0.9,0.6,0.707317073170732,1,0.24,0.49,0,0,0.22,1
0.59,0.98936170212766,0.08,1,0.24,0.58,0.81,0.28,0.57,0,0,0.25,0.39,0.64,1,0.93,1
0.56,0.936170212765957,0.21,0.74,1,0.89,0.29,1,0,0.768292682926829,0.02,0,0.74,0.21,0.2,0.66,1
0.92,1,0.08,0.87,0.54,0.5,1,0.15,0,0,0.05,0.37,0.64,0.73,0.48,0.99,1
1,0.936170212765957,0.04,1,0.02,0.57,0.87,0.19,0,0,0.07,0.44,0.78,0.87,0.07,0.91,1
1,0.712765957446808,0.56,1,0.03,0.72,0.55,0.37,0.8,0,0,0.03,0.27,0.41,0.95,0.7,1
0.97,0.978723404255319,0.19,0.8,1,0.57,0.69,1,0.45,0.609756097560976,0,0.19,0.73,0,0.31,0.43,1
0.05,0.638297872340426,0.16,1,1,0.98,0.69,0.58,0.29,0.24390243902439,0.75,0,0.21,0.32,0,0.71,1
0.77,0.542553191489362,0.87,1,0,0.95,0.43,0.55,1,0.182926829268293,0.4,0,0.28,0.45,0.86,0.85,1
0.13,0.670212765957447,0.78,1,1,0.73,0.59,0.36,0.11,0,0.87,0.11,0.87,0.45,0,0.69,1
0.68,1,0.11,0.89,0.59,0.45,0.61,0,0,0.207317073170732,0.65,0.55,1,1,0.18,0.98,1
0.91,0.893617021276596,0.59,0.64,0.5,0.16,0,0,0.21,0.536585365853659,0.94,0.73,1,1,0.11,0.92,1
0.59,0.75531914893617,0.15,0.63,0.88,0.31,0.47,0,0.14,0.317073170731707,0.66,0.62,1,1,0,0.99,1
0.27,0.468085106382979,0.79,0.68,1,1,0.46,0.85,0.42,0.51219512195122,0.51,0.01,0,0,0.35,0.33,1
0.25,0.872340425531915,0.39,0.61,0.92,0.24,0.27,0,0.15,0.402439024390244,0.77,0.68,1,1,0,0.88,1
0.86,0.765957446808511,0.53,1,0.32,0.69,0.56,0.32,0.36,0,0,0.18,0.49,0.48,1,0.77,1
0.57,0.914893617021277,0.18,0.72,0.42,0.3,0.07,0,0,0.475609756097561,0.5,0.69,1,0.99,0.43,1,1
0.78,0.595744680851064,0.6,1,0.12,0.65,0.94,0.32,1,0,0,0.14,0.6,0.53,0.72,0.83,1
0.83,0.957446808510638,0.2,0.81,0.67,0.41,0.54,0,0,0.329268292682927,0.65,0.62,1,1,0.15,0.93,1
0.83,0.606382978723404,0.77,0.55,1,0.15,0.35,0,0.23,0.463414634146341,0.7,0.73,0.63,1,0,0.78,1
0.43,0.829787234042553,0.36,0.63,1,0.38,0.75,0,0.33,0.292682926829268,0.61,0.66,0.61,1,0,0.73,1
0.9,0.808510638297872,0.04,0.94,0.44,0.49,0.62,0,0,0.0853658536585366,0.49,0.5,1,0.92,0.21,1,1
0.62,0.819148936170213,0.27,0.69,0.7,0.26,0.47,0,0,0.414634146341463,0.63,0.66,1,0.98,0.19,1,1
0.69,0.968085106382979,0.37,0.54,0.57,0,0,0.04,0.3,0.560975609756098,1,0.66,0.84,1,0.12,0.94,1
0.31,0.829787234042553,0.67,0.5,0.68,0.02,0,0,0.37,0.48780487804878,1,0.7,0.7,1,0.02,0.82,1
0.76,0.797872340425532,0,0.82,0.57,0.42,0.91,0,0.19,0.207317073170732,0.78,0.57,1,1,0.2,0.84,1
0.54,0.808510638297872,0.26,0.63,1,0.76,0.28,1,0.61,0.609756097560976,0,0.36,0.49,0,0.55,0.54,1
1,1,0.39,0.93,0.43,0.59,0.7,0.25,0.32,0,0,0.24,0.34,0.56,0.79,0.84,1
0.25,0.787234042553192,0.75,1,0.92,0.69,0.72,0.35,0.52,0,1,0.18,0.61,0.48,0,0.65,1
0.98,1,0.31,0.97,0.48,0.6,0.72,0.23,0.16,0,0,0.3,0.47,0.62,1,0.92,1
0.42,0.606382978723404,1,0.85,0.54,1,0.42,0.62,0.62,0.268292682926829,0,0,0,0.27,0.73,0.51,1
0.89,0.776595744680851,0.48,1,0.21,0.71,0.51,0.34,0.4,0,0,0.18,0.49,0.47,1,0.77,1
0,0.351063829787234,0.62,0.67,0.86,1,0.06,0.87,0.38,0.658536585365854,1,0.26,0.72,0,0.01,0.17,1
0.07,0.904255319148936,0.34,0.6,0.77,1,0,0.69,0.08,0.475609756097561,0.32,0,1,0.43,0.08,0.39,1
0.98,0.74468085106383,0.59,1,0.16,0.76,0.74,0.42,0.77,0,0,0.09,0.31,0.48,1,0.76,1
1,0.840425531914894,0.17,0.97,0.08,0.71,0.88,0.41,0.67,0,0,0.23,0.47,0.63,1,1,1
0.22,0.734042553191489,0.58,0.41,0.38,0,0,0.08,0.55,0.475609756097561,1,0.74,0.6,1,0.07,0.76,1
1,0.872340425531915,0.32,1,0,0.64,0.55,0.31,0.4,0,0.05,0.3,0.55,0.66,0.91,0.98,1
0,0.606382978723404,0.63,0.33,0.72,0,0.2,0.09,0.58,0.51219512195122,1,0.74,0.56,1,0.07,0.71,1
0.79,0.978723404255319,0,0.87,0.39,0.48,0.95,0.13,0.28,0,0.46,0.4,1,0.77,0.58,1,1
0.43,0.829787234042553,0,0.77,0.48,0.37,0.28,0,0.01,0.304878048780488,0.68,0.57,1,0.97,0.21,1,1
0.23,0.670212765957447,0.6,0.33,0.48,0,0,0.19,0.48,0.609756097560976,1,0.81,0.68,1,0.17,0.71,1
0.5,1,0.1,0.67,1,1,0.14,0.94,0.19,0.682926829268293,0,0,0.89,0.29,0.01,0.4,1
0,0.670212765957447,0.35,1,1,0.94,0.69,0.49,0.26,0.0975609756097561,0.71,0,0.36,0.4,0.15,0.83,1
0.62,0.946808510638298,0.12,0.76,0.74,0.39,1,0,0.21,0.0731707317073171,0.3,0.57,0.65,1,0,0.66,1
0.62,0.75531914893617,0.24,1,0.01,0.71,0.41,0.36,0.5,0,0,0.22,0.42,0.55,1,0.74,1
0.83,0.606382978723404,0.48,1,0,0.76,0.61,0.4,0.82,0,0.03,0.09,0.38,0.55,1,0.91,1
0.03,0.0957446808510638,0.44,0.51,0.88,0.88,0.46,1,0.42,0.768292682926829,1,0.31,0.72,0,0,0.17,1
0.26,0.734042553191489,0.59,0.41,0.65,0.03,0,0,0.14,0.439024390243902,0.63,0.66,1,1,0.36,0.9,1
0.73,0.670212765957447,1,1,0,0.95,0.39,0.54,0.85,0.158536585365854,0.07,0,0.13,0.4,0.89,0.73,1
0.09,0.606382978723404,0.66,0.39,0.77,0,0,0.04,0.41,0.5,1,0.75,0.77,1,0,0.77,1
0.28,0.659574468085106,0.37,1,0.96,0.94,0.82,0.47,0.66,0,1,0.06,0.46,0.36,0,0.7,1
1,0.829787234042553,0.49,0.78,0.79,0.39,0.84,0,0,0.158536585365854,0.37,0.5,0.93,0.85,0.18,1,1
1,1,0.22,0.86,0.23,0.55,0.73,0.27,0.42,0,0,0.2,0.53,0.47,1,0.77,1
0.62,0.98936170212766,0,0.92,0.32,0.5,1,0.24,0.67,0,0.01,0.19,0.38,0.64,0.48,1,1
0.57,0.723404255319149,0.45,1,0.14,0.69,0.46,0.33,0.39,0,0,0.23,0.49,0.49,1,0.73,1
0.66,0.808510638297872,0.15,0.81,0.25,0.36,0.52,0,0,0.146341463414634,0.52,0.55,1,1,0.35,0.76,1
0,0.127659574468085,0.39,0.59,0.82,1,0.34,1,0.34,0.75609756097561,1,0.36,0.68,0,0.14,0.19,1
0,0.680851063829787,0.33,1,1,0.94,1,0.59,0.75,0.304878048780488,0.47,0,0.69,0.34,0.14,0.61,1
0.2,0.712765957446808,0.57,0.44,0.76,0.02,0,0,0.4,0.48780487804878,1,0.76,0.77,1,0.22,0.65,1
0.24,0.712765957446808,0.85,0.63,1,0.24,0.35,0,0.18,0.402439024390244,0.66,0.67,0.79,1,0,0.88,1
0.34,0.765957446808511,0.39,0.53,1,0.24,0.49,0,0.44,0.426829268292683,0.77,0.7,0.76,1,0,0.8,1
0.65,0.808510638297872,0.14,1,0.33,0.49,1,0.05,0.08,0,0,0.41,0.9,0.72,0.12,0.98,1
1,1,0.5,1,0.34,0.6,0.69,0.25,0.43,0,0,0.18,0.27,0.58,0.65,0.92,1
0.49,1,0.57,0.55,0.4,0.09,0,0,0.44,0.48780487804878,1,0.77,0.77,1,0.14,0.69,1
0.59,0.829787234042553,0.2,0.66,0.59,0.29,0.15,0,0,0.439024390243902,0.58,0.66,1,1,0.24,0.92,1
0.08,0.404255319148936,0.3,0.84,1,1,0.97,0.59,0.66,0.231707317073171,0.67,0,0.61,0.38,0,0.69,1
0.26,0.861702127659574,0.67,0.52,1,0.18,0.34,0,0.24,0.402439024390244,0.7,0.67,0.8,1,0,0.82,1
0.91,0.648936170212766,0.83,1,0.25,0.86,0.24,0.43,0.41,0,0,0.06,0.36,0.33,1,0.36,1
0.05,0.914893617021277,0.82,1,1,0.67,0.57,0.32,0.12,0,0.8,0.11,0.7,0.46,0,0.66,1
0.27,0.468085106382979,0.66,0.35,0.46,0,0.07,0.31,0.46,0.829268292682927,1,1,0.41,1,0,0.64,1
1,1,0.46,0.95,0.51,0.59,0.75,0.25,0.3,0,0,0.17,0.43,0.46,0.83,0.78,1
0.49,0.595744680851064,0.71,1,1,0.81,0.83,0.39,0.57,0.0121951219512195,0.78,0,0.51,0.33,0,0.49,1
0.53,0.968085106382979,0.31,0.66,0.44,0.2,0.09,0,0,0.5,0.54,0.67,1,0.95,0.37,1,1
0.59,0.75531914893617,0.6,0.44,0.69,0,0,0.06,0.36,0.524390243902439,1,0.72,0.96,1,0.31,0.75,1
0.55,1,0.43,0.41,1,0.42,0.61,0.96,0.45,0.524390243902439,0.1,0,0.98,0.2,0,0.27,1
0.82,0.819148936170213,0.39,1,0.1,0.64,0.71,0.33,0.72,0,0,0.1,0.42,0.48,1,0.82,1
0.95,0.872340425531915,0.23,1,0.57,0.62,1,0.24,0.42,0,0,0.31,0.44,0.69,0.87,0.97,1
0.51,0.627659574468085,0.59,1,0,0.72,0.63,0.37,1,0.0121951219512195,0.04,0,0.15,0.37,0.99,0.62,1
0.78,0.968085106382979,0.44,0.68,1,0.3,0.65,0,0.38,0.426829268292683,0.84,0.77,0.76,1,0,0.72,1
0.14,0.680851063829787,0.58,0.36,0.28,0,0,0.3,0.48,0.804878048780488,1,1,0.46,0.95,0.22,0.55,1
0.68,0.893617021276596,0.62,0.8,1,0.34,0.54,0,0,0.25609756097561,0.55,0.58,0.97,1,0.29,0.96,1
1,1,0.41,0.92,0.2,0.6,0.38,0.24,0,0,0,0.24,0.47,0.48,0.97,0.71,1
0.55,0.946808510638298,0,1,0.26,0.67,0.64,0.33,0.5,0,0.16,0.29,0.47,0.63,1,0.9,1
0.72,0.872340425531915,0.13,1,0,0.67,0.28,0.3,0.22,0,0.03,0.34,0.51,0.62,1,0.9,1
0.74,0.872340425531915,0.15,1,0.25,0.61,0.82,0.27,0.56,0,0,0.23,0.52,0.58,1,0.9,1
0.67,0.712765957446808,0.4,1,0.1,0.69,0.34,0.31,0.29,0,0,0.24,0.51,0.47,1,0.72,1
0.49,0.914893617021277,0.58,0.48,0.66,0.04,0,0,0.39,0.439024390243902,1,0.65,0.92,1,0.25,0.88,1
0.25,0.840425531914894,0.68,0.51,0.91,0.13,0.16,0,0.5,0.402439024390244,1,0.65,0.79,1,0,0.89,1
0.92,0.765957446808511,0.27,1,0,0.67,0.67,0.36,1,0,0.14,0.05,0.4,0.44,0.95,0.76,1
0.46,0.595744680851064,0.85,0.96,0.15,1,0.12,0.6,0.44,0.231707317073171,0,0,0.28,0.37,1,0.55,1
0.73,0.851063829787234,0.12,1,0,0.66,0.77,0.35,1,0,0.06,0.08,0.34,0.48,0.75,0.85,1
0.26,0.925531914893617,0.15,0.77,0.97,0.45,0.95,0.01,0,0,0.42,0.45,1,0.88,0.23,1,1
0.58,0.553191489361702,1,0.94,0.45,1,0.41,0.59,0.72,0.24390243902439,0.1,0,0,0.31,0.67,0.57,1
0.8,0.882978723404255,0.52,0.97,0.46,0.49,0.59,0,0,0.0731707317073171,0.51,0.44,1,0.84,0.49,1,1
0,0.542553191489362,0.35,0.95,1,1,0.95,0.57,0.53,0.231707317073171,0.43,0,0.6,0.38,0,0.63,1
0.1,0.606382978723404,0.43,1,1,0.85,0.75,0.43,0.35,0.0731707317073171,0.61,0,0.58,0.35,0,0.66,1
1,0.925531914893617,0.47,1,0.07,0.7,0.43,0.32,0.27,0,0,0.32,0.36,0.7,0.83,1,1
0.64,0.861702127659574,0,1,0.35,0.53,0.78,0.06,0.19,0,0.61,0.41,1,0.82,0.44,0.78,1
1,1,0.21,0.84,0.41,0.44,0.79,0.06,0,0,0.33,0.39,0.8,0.76,0.49,0.97,1
0.54,0.819148936170213,0.11,0.68,0.44,0.32,0.3,0,0,0.329268292682927,0.49,0.59,1,0.9,0.21,1,1
0.21,0.617021276595745,0.55,0.29,0.07,0,0,0.32,0.55,0.792682926829268,1,1,0.2,0.93,0.12,0.57,1
0.31,0.861702127659574,0.22,0.49,0.83,1,0,0.74,0.45,0.817073170731707,0.23,0,1,0.37,0.15,0.38,1
0.6,0.627659574468085,0.95,1,1,0.76,0.67,0.38,0.37,0,0.76,0.08,0.57,0.44,0,0.62,1
1,0.808510638297872,0.39,1,0.16,0.71,0.56,0.38,0.68,0.024390243902439,0,0,0.21,0.34,0.93,0.55,1
0.8,0.829787234042553,0.11,1,0.19,0.64,1,0.35,0.88,0,0,0.15,0.42,0.52,0.99,0.88,1
0.69,0.893617021276596,0.33,0.61,0.75,0.16,0.12,0,0,0.463414634146341,0.77,0.59,1,1,0.2,0.95,1
0.01,0.723404255319149,0.23,1,0.83,0.87,0.75,0.42,0.49,0,1,0.02,0.55,0.34,0,0.64,1
0.11,0.553191489361702,0.65,0.35,0.67,0,0.04,0.19,0.41,0.646341463414634,1,0.81,0.57,1,0,0.79,1
0.95,0.819148936170213,0.17,0.87,0.51,0.48,0.92,0.1,0,0,0.25,0.37,1,0.69,0.94,1,1
0.13,0.691489361702128,0.51,1,1,0.78,0.57,0.39,0.15,0,0.79,0.08,0.25,0.44,0,0.82,1
0.06,0.468085106382979,0.41,0.5,1,0.19,0.44,0,0.2,0.451219512195122,0.63,0.73,0.65,1,0,0.73,1
0.8,0.957446808510638,0.24,1,0.33,0.61,0.49,0.21,0.11,0,0,0.36,0.48,0.63,1,0.89,1
0.49,0.808510638297872,0.06,1,0,0.65,0.19,0.27,0.15,0,0.08,0.38,0.48,0.62,1,0.68,1
0.76,0.74468085106383,0.39,1,0,0.76,0.41,0.39,0.73,0,0.17,0.07,0.35,0.47,1,0.69,1
1,1,0.42,1,0.01,0.71,0.18,0.33,0.14,0,0,0.32,0.36,0.64,0.83,0.92,1
0.58,0.936170212765957,0.14,0.82,0.31,0.32,0.11,0,0,0.439024390243902,0.58,0.65,1,0.97,0.3,1,1
0.78,0.797872340425532,0.41,0.91,0.41,0.44,0.56,0,0,0.219512195121951,0.48,0.6,1,1,0.33,0.91,1
0.52,0.946808510638298,0,0.83,0.42,0.41,0.81,0,0.01,0.024390243902439,0.44,0.39,1,0.75,0.5,1,1
0.32,0.606382978723404,0.76,0.31,0.5,0,0,0.14,0.5,0.536585365853659,1,0.73,0.78,1,0.24,0.75,1
0.86,0.978723404255319,0.19,0.85,0.47,0.41,0.74,0,0,0.121951219512195,0.42,0.49,1,0.84,0.51,1,1
1,0.957446808510638,0.47,0.92,0.36,0.58,0.58,0.2,0.17,0,0,0.33,0.27,0.69,0.65,1,1
0.42,0.765957446808511,0.56,0.78,1,0.38,0.5,0,0.08,0.24390243902439,0.58,0.6,0.94,1,0,0.89,1
1,1,0.19,0.93,0,0.53,0.27,0.11,0.01,0,0.29,0.41,0.79,0.77,0.54,0.96,1
0.13,0.925531914893617,0.56,0.6,1,0.25,0.35,0,0.08,0.353658536585366,0.6,0.63,0.81,1,0,0.98,1
0.38,0.74468085106383,0,0.91,0.39,0.45,0.75,0,0.24,0.146341463414634,0.58,0.58,1,1,0.37,0.94,1
0.28,0.574468085106383,0.15,1,1,0.98,0.74,0.5,0.21,0.0731707317073171,0.76,0,0.23,0.43,0,0.87,1
1,0.872340425531915,0.47,1,0.28,0.62,0.74,0.27,0.55,0,0,0.19,0.32,0.6,0.86,0.88,1
0.77,1,0.41,0.79,0.56,0.38,0.34,0,0,0.231707317073171,0.53,0.5,1,0.82,0.39,0.94,1
0.12,0.48936170212766,0.65,0.54,1,0.23,0.47,0,0.39,0.402439024390244,0.74,0.67,0.68,1,0,0.9,1
0.57,0.893617021276596,0,0.88,0.46,0.52,1,0.19,0.39,0,0.33,0.37,0.69,0.75,0.39,1,1
0.39,1,0.75,0.61,1,0.98,0.34,0.81,0.09,0.365853658536585,0.72,0,0.83,0.45,0,0.5,1
0.77,1,0,0.87,0.36,0.41,0.6,0,0.06,0.231707317073171,0.7,0.56,1,0.97,0.12,0.9,1
0.83,1,0.09,0.87,0.57,0.44,0.6,0,0,0.207317073170732,0.56,0.56,1,0.95,0.1,1,1
0.38,0.51063829787234,1,0.82,0.64,1,0.34,0.65,0.6,0.329268292682927,0.17,0,0,0.32,0.59,0.62,1
0.51,0.553191489361702,0.83,1,0,0.92,0.03,0.49,0.68,0.121951219512195,0.13,0,0.15,0.43,1,0.77,1
0.03,0.819148936170213,0.47,0.67,0.51,0.25,0,0,0.11,0.451219512195122,0.65,0.69,1,1,0.21,0.92,1
0.85,0.48936170212766,0.85,0.98,0,0.79,0.65,0.39,1,0,0.09,0.13,0.62,0.56,1,1,1
0,0.606382978723404,0.56,0.35,0.98,0,0.41,0.01,0.62,0.475609756097561,1,0.74,0.69,1,0.1,0.74,1
0.62,1,0,0.96,0.4,0.62,1,0.3,0.43,0,0.06,0.27,0.38,0.73,0.13,0.99,1
0.11,0.734042553191489,0.49,0.47,0.83,0.1,0,0,0.34,0.451219512195122,1,0.7,0.95,1,0.05,0.79,1
0.63,0.978723404255319,0.08,0.83,0.73,0.43,1,0,0,0.0609756097560976,0.35,0.49,0.97,0.9,0.13,1,1
0.87,1,0.36,0.71,0.85,0.35,0.52,0,0,0.158536585365854,0.51,0.49,1,0.85,0.44,0.97,1
0,0.776595744680851,0.25,0.5,0.98,0.25,0.71,0,0.1,0.195121951219512,0.5,0.47,1,0.76,0.83,1,1
0.88,0.75531914893617,0.3,0.96,0.46,0.48,0.68,0,0,0.024390243902439,0.45,0.46,1,0.88,0.38,1,1
0.67,1,0.1,0.92,0.29,0.53,0.5,0.14,0.01,0,0,0.37,0.45,0.67,1,0.87,1
0.67,0.98936170212766,0.18,0.97,0.32,0.47,0.69,0,0,0.0487804878048781,0.45,0.49,1,0.91,0.42,1,1
0.73,0.765957446808511,0.3,1,0,0.7,0.75,0.39,0.92,0,0.21,0.21,0.75,0.6,1,0.88,1
0.18,0.702127659574468,0.59,0.38,0.64,0,0,0.09,0.5,0.5,1,0.73,0.73,1,0.09,0.8,1
0.07,0.808510638297872,0.69,1,1,0.73,0.55,0.37,0.15,0,0.74,0,0.34,0.38,0,0.72,1
0.29,1,0,0.75,0.53,0.54,1,0.3,0.78,0,0.56,0.25,0.66,0.63,0.15,0.71,1
0.54,0.893617021276596,0.22,0.65,1,0.77,0.48,1,0.14,0.597560975609756,0,0,0.73,0.16,0.44,0.66,1
0.46,0.765957446808511,0.59,0.42,0.51,0,0,0.06,0.47,0.475609756097561,1,0.69,0.9,1,0.21,0.94,1
0.93,0.734042553191489,0.8,1,0,0.74,0.51,0.38,0.96,0.0487804878048781,0.06,0,0.32,0.43,1,0.79,1
0.75,1,0,0.88,0.54,0.58,1,0.24,0.44,0,0.02,0.29,0.41,0.65,0.22,0.96,1
0.88,0.968085106382979,0.28,0.91,0.26,0.43,1,0.05,0,0,0.37,0.51,0.94,1,0.31,0.87,1
0.49,0.702127659574468,0.46,1,0,0.71,0.48,0.35,0.79,0,0.11,0.21,0.4,0.58,1,0.86,1
1,0.829787234042553,0.57,0.88,0.73,0.43,0.63,0,0,0.0731707317073171,0.45,0.45,0.99,0.8,0.83,1,1
0.54,0.542553191489362,0.7,1,0,0.83,0.37,0.41,0.9,0,0.19,0,0.36,0.45,1,0.82,1
0.61,0.712765957446808,0.52,1,0.14,0.72,0.54,0.36,0.58,0,0,0.17,0.45,0.49,1,0.79,1
0.4,0.531914893617021,1,0.92,0.26,1,0.15,0.51,0.77,0.109756097560976,0,0,0.16,0.46,1,0.8,1
0.35,0.521276595744681,0.46,0.55,1,0.23,0.6,0,0.05,0.341463414634146,0.32,0.64,0.65,1,0,0.79,1
0.4,1,0,0.75,0.73,0.4,0.81,0,0.01,0.109756097560976,0.54,0.51,1,0.93,0.15,0.98,1
0.64,0.936170212765957,0.5,0.74,0.9,0.36,0.55,0,0,0.182926829268293,0.48,0.51,1,0.86,0.24,1,1
0.23,0.457446808510638,0.81,0.69,1,1,0.35,0.87,0.33,0.646341463414634,0.68,0.21,0.13,0,0,0.28,1
0.32,0.968085106382979,0.34,0.58,0.61,0.21,0,0,0.05,0.426829268292683,0.55,0.66,1,1,0.39,0.93,1
0.59,0.393617021276596,1,0.79,0.64,1,0.22,0.66,0.55,0.341463414634146,0.12,0,0,0.27,0.67,0.56,1
1,0.872340425531915,0.2,1,0.43,0.54,0.78,0.1,0,0,0.12,0.42,0.83,0.74,0.5,0.93,1
0.92,0.765957446808511,0.42,1,0,0.7,0.41,0.36,0.86,0.024390243902439,0.19,0,0.28,0.34,1,0.63,1
0.71,0.712765957446808,0.92,1,0.18,0.81,0.25,0.45,0.45,0.109756097560976,0,0,0.18,0.33,1,0.52,1
0.78,0.904255319148936,0.11,1,0.06,0.67,0.38,0.34,0.51,0,0,0.2,0.35,0.51,1,0.72,1
0.03,0.968085106382979,0.42,0.63,1,0.31,0.61,0,0,0.231707317073171,0.38,0.57,0.8,0.95,0.32,1,1
0.8,0.468085106382979,0.77,0.96,0.21,1,0.58,0.55,0.77,0.109756097560976,0,0,0.24,0.46,1,0.82,1
0.4,0.776595744680851,0.45,0.55,0.69,0.19,0.15,0,0.13,0.439024390243902,0.67,0.68,1,1,0,0.99,1
1,1,0.33,0.91,0.44,0.6,0.84,0.29,0.46,0,0,0.14,0.39,0.46,0.87,0.75,1
0.91,0.893617021276596,0.31,1,0,0.65,0.57,0.32,0.84,0,0.15,0.14,0.44,0.57,1,0.83,1
0.61,1,0,0.7,0.54,0.38,1,0.05,0.13,0,0.34,0.36,0.87,0.71,0.36,0.84,1
0.61,0.531914893617021,0.45,1,0,0.69,0.58,0.38,1,0,0.38,0.03,0.46,0.54,0.79,0.99,1
1,1,0.46,0.9,0.57,0.55,0.91,0.23,0.46,0,0,0.17,0.35,0.5,0.85,0.75,1
0.39,0.840425531914894,0.86,0.49,1,0.11,0.06,0,0.31,0.426829268292683,0.96,0.67,0.9,1,0,0.85,1
0.77,0.893617021276596,0.08,1,0.01,0.64,0.55,0.31,0.6,0,0,0.27,0.29,0.65,1,0.89,1
0.7,0.978723404255319,0,0.99,0.36,0.48,0.93,0,0.04,0,0.16,0.46,1,0.79,0.48,1,1
0.04,0.595744680851064,0.61,0.32,0.53,0,0,0.11,0.53,0.51219512195122,1,0.74,0.8,1,0.12,0.74,1
0.06,0.319148936170213,0.6,0.64,0.74,1,0.19,0.83,0.62,0.621951219512195,1,0.18,0.4,0,0,0.28,1
0.39,0.829787234042553,0,0.86,0.4,0.42,0.76,0,0.2,0.109756097560976,0.57,0.54,1,0.96,0.44,1,1
0.9,1,0,0.86,0.42,0.44,0.53,0,0.17,0.182926829268293,0.73,0.56,1,0.99,0.08,0.99,1
0.2,0.851063829787234,0,0.73,0.82,0.85,0.35,1,0.19,0.548780487804878,0.3,0,1,0.33,0.24,0.54,1
0.73,0.904255319148936,0.21,0.85,0.5,0.37,0.46,0,0,0.292682926829268,0.54,0.63,1,1,0.3,0.78,1
0,1,0.31,0.67,0.98,0.38,0.86,0,0.15,0.0975609756097561,0.65,0.45,1,0.84,0.26,0.86,1
0.35,0.946808510638298,0.51,0.6,0.72,0.15,0.22,0,0,0.439024390243902,0.53,0.66,1,0.99,0.33,1,1
0.68,1,0,0.9,0.62,0.47,1,0,0.15,0.0609756097560976,0.53,0.55,0.97,1,0.18,0.84,1
0.6,0.712765957446808,0.59,1,0.19,0.73,0.53,0.36,0.51,0,0,0.2,0.5,0.52,1,0.8,1
0.68,0.882978723404255,0.17,1,0.28,0.63,0.72,0.28,0.36,0,0,0.32,0.47,0.64,1,0.95,1
0,0.734042553191489,0.15,0.53,0.77,0.22,0.33,0,0.2,0.414634146341463,0.72,0.67,1,1,0.05,0.89,1
1,0.978723404255319,0.24,1,0.06,0.68,0.78,0.41,0.7,0,0,0.09,0.32,0.53,0.83,0.93,1
0.24,0.457446808510638,0.98,0.7,1,1,0.49,0.74,0.84,0.426829268292683,0.69,0,0,0.18,0.69,0.45,1
